Page ID,Page name,Disclaimer,Amount spent (VEF)
11449543593,Carlos Ocariz,an advertiser in Venezuela,2250000
115800384770622,hildemaroinfante,These ads ran without a disclaimer,250000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,250000
100520825048827,Movant Connection,These ads ran without a disclaimer,15322
105645202272681,Migración Hoy,These ads ran without a disclaimer,≤100
106297255064534,Julio Fuenmayor,an advertiser in Venezuela,≤100
102332732825754,política,These ads ran without a disclaimer,≤100
596206767151427,Julio Borges,an advertiser in Venezuela,≤100
168914843124105,Double Drop,These ads ran without a disclaimer,≤100
358442097543367,Materia,These ads ran without a disclaimer,≤100
