Page ID,Page name,Disclaimer,Amount spent (PLN)
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
136884656519145,IOM Poland,International Organization for Migration,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
142614625077,WWF Polska,WWF Polska,≤100
173086948664,Infor.pl,Infor.pl,≤100
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,≤100
199877710116314,Patryk Jaki,Patryk Jaki,≤100
