Page ID,Page name,Disclaimer,Amount spent (XCD)
111929960258733,The UWI Five Islands Campus,The University of the West Indies Five Islands Campus,≤100
527384967635800,Richard S. Lewis,Richard Sylvester Theophilus Lewis,≤100
101307685963250,Antigua & Barbuda Holistic Coalition,These ads ran without a disclaimer,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
