Page ID,Page name,Disclaimer,Amount spent (VND)
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,114037
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,52106
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,49937
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,47154
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,30655
116930904787617,Tuyển bảo vệ - tạp vụ Bắc Ninh - Bắc Giang,These ads ran without a disclaimer,27734
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,23689
109236928694113,Kinh Tế Tài Chính Thông Minh 2023,These ads ran without a disclaimer,20986
106034145583339,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,10516
112977278547511,Phát triển tài chính kinh tế mới 2023,These ads ran without a disclaimer,10461
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,7784
107497901963061,Sách Hay Chọn Lọc,These ads ran without a disclaimer,3795
110573918793620,Quỹ Đầu Tư Xanh,These ads ran without a disclaimer,3159
108756245519138,Lương y Phạm Văn Thanh Xương Khớp Lào Cai,These ads ran without a disclaimer,3042
108020352062676,CEO Trần Thanh Thảo - Bright Shine Tăng Chiều Cao Chính Hãng,These ads ran without a disclaimer,2134
110961992051943,Ebook Tài Liệu,These ads ran without a disclaimer,1522
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,1480
103031616060258,Vườn ươm Hạt giống - Học Viện Nông Nghiệp Việt Nam,These ads ran without a disclaimer,723
105972995906692,CTCP DV GIẢI TRÍ THÔNG MINH có gì?,These ads ran without a disclaimer,350
105165132614796,HẢI PHÒNG News,These ads ran without a disclaimer,181
101822809264414,Tài Liệu Giá Rẻ,These ads ran without a disclaimer,162
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,108
2385813261741913,"Đại Học Luật - tuyển sinh VB1, Vb2, Tại chức",These ads ran without a disclaimer,≤100
113399258473117,Người Tốt - Lương Y Phạm Văn Thanh - Chữa Dứt Điểm bệnh Dạ Dày Đại Tràng,These ads ran without a disclaimer,≤100
