Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,4309
168286823190319,Cámara de Industrias de Costa Rica,Cámara de Industrias de Costa Rica,3232
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,1616
102084562479533,Digital506,Digital506,1282
100501059693877,Johan Smith Gamboa Precandidato Alcaldía San José PNG,Johan Smith Gamboa Precandidato Alcaldía San José PNG,710
117476041631671,AmCham Costa Rica,AmCham Costa Rica,539
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,539
102643532445938,Ada Acuña - Diputada,Jacqui Solano,315
116522821359620,Turismo por Costa Rica,Turismo Por Costa Rica,291
1599595763404823,Danny Vargas Diputado,Danny Vargas Diputado,≤100
103286628955936,underdogphooey,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
