Page ID,Page name,Disclaimer,Amount spent (HNL)
114601521910,Jorge Aldana,Jorge  Aldana,1485
2180582345316242,Secretaría de Desarrollo Social,Secretaria de Estado en el Despacho de Desarrollo Social,1299
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,810
703368406666619,Vox Populi HN,Vox Populi HN,629
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,302
104599735671754,Goberna Honduras,Goberna Honduras,123
187581588077191,Juan Barahona,Andres Alfredo Castro Turcios,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
1392592317738074,Jorge Cálix,Jorge Cálix,≤100
418559754855049,Avante,These ads ran without a disclaimer,≤100
2238793973101135,Leonardo Ferraz,These ads ran without a disclaimer,≤100
141053389924963,"Zadra Law Firm, P.A.",These ads ran without a disclaimer,≤100
