Page ID,Page name,Disclaimer,Amount spent (HUF)
120370174702378,Magyarország Kormánya,Magyarország Kormánya,9814
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,7732
1534911313439123,Ripost,Ripost,5493
543788999005363,ORIGO,Mediaworks Hungary Zrt.,5120
191461774219575,hirado.hu,hirado.hu,4551
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,4280
451844608304228,Metropol,Metropol,3374
248172631940,Mandiner,Mediaworks Hungary Zrt.,3366
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,2906
594088897289853,Alapjogokért Központ,Alapjogokért Központ,2889
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,2784
203389926415069,Magyar Honvédség,Magyar Honvédség,2746
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,2668
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,2648
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,2042
178362315106,European Parliament,European Parliament,1962
101281762616506,Magyar Katolikus Egyház,Magyar Katolikus Püspöki Konferencia Titkársága,1627
405035972853835,OMV Filling Stations,OMV Hungária Kft.,1412
992066384198880,Tóth Edina,Tóth Edina,995
107898832590939,European Commission,European Commission,828
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,673
109414841321682,Magyar Falu Program,Magyar Falu Program,667
100401808007704,EzaLényeg.hu,EzaLényeg.hu,654
147547541961576,Council of the European Union,Council of the European Union,645
270300439972751,Szemlélek,Szemlélek Alapítvány,632
1418381101823292,Szivárványcsaládokért Alapítvány,Szivárványcsaládokért Alapítvány,593
108346693873484,Győrffy Balázs,Balazs Gyorffy,592
105961119484376,Baptista Szeretetszolgálat,Baptista Szeretetszolgálat,499
592204747588011,Momentum Mozgalom,Momentum Mozgalom,469
131283758531,HVG,HVG Kiadó ZRt.,459
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,447
76748198685,Budapest Pride,Budapest Pride,431
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,408
360876591136521,Dr. Czeglédy Csaba,Dr. Czeglédy Csaba,380
607449159668998,61-es út,61-es út mentén egyesület,379
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,346
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,335
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,327
264517713636590,PestiSracok.hu,PestiSrácok.hu,316
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,313
