Page ID,Page name,Disclaimer,Amount spent (USD)
122258358636926,Sound of Freedom Movie,"Sound of Freedom, LLC",6215
92021268117,Working America,Working America,5477
116821227998416,Protect Women Ohio,Protect Women Ohio,5004
113891694102,Energy Citizens,AMERICAN PETROLEUM INSTITUTE,2742
124590333958971,Vote No in August: Protect One Person One Vote,One Person One Vote,2062
107483817554072,WorkMoney,WorkMoney,1777
24330467048,Americans for Prosperity,AMERICANS FOR PROSPERITY,1747
190400207672014,American Bankers Association,American Bankers Association,1677
104764865532188,Assistance for American,Assistance for American,1601
100364185463048,Angel Studios,"Angel Studios, Inc.",1393
105509609279570,Protect Our Constitution,Protect Our Constitution,1243
104095962704249,SOS America PAC,SOS America PAC,1151
475456956305422,All Voting Is Local,All Voting is Local,1047
172543389448479,Ohio AFL-CIO,Ohio AFL-CIO,909
1255705481272786,America250,AMERICA 250 FOUNDATION INC,884
118152441212175,Digital Innovation for America,Digital Innovation for America,836
201248453800242,My Pay My Say,Mackinac Center for Public Policy,812
7860876103,Joe Biden,BIDEN VICTORY FUND,811
102915374460262,Shell USA,Shell,696
897994503631860,HealthInsurance.net,ASSURANCE IQ INC,579
80892038525,Ohio Democratic Party,OHIO DEMOCRATIC PARTY,530
261319066080,Americans for Prosperity - Ohio,AMERICANS FOR PROSPERITY,511
6266829799,Sherrod Brown,FRIENDS OF SHERROD BROWN,465
18982436812,ACLU,American Civil Liberties Union,452
102782772088009,Matt Dolan,Dolan for Ohio,425
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,408
115541214900210,Ohio's Energy Future Coalition,Ohio's Energy Future Coalition,383
1179947005448206,Own It Voice It,"RAI Services Company, a subsidiary of Reynolds American Inc.",376
103875099042033,DailyWire+,The Daily Wire,366
112600915451330,No Labels,No Labels,339
385473284886474,Hillsdale College,Hillsdale College,337
114646533630729,yes. every kid.,"yes. every kid, Inc.",336
104623832132932,Perry Johnson,PERRY JOHNSON FOR PRESIDENT INC.,327
322732908805,Ohio Citizen Action,OHIO CITIZEN ACTION,310
314499212242,Pfizer,Pfizer Inc.,306
1562713090633117,Operation Underground Railroad,OPERATION UNDERGROUND RAI,304
203197030603239,8 Billion Trees,8 Billion Trees LLC,296
200650357207240,I Love My Freedom,I Love My Freedom,285
1589261434655726,Advocate Alliance Group,Advocate Alliance Group LLC,284
92925746942,Judicial Watch,Judicial Watch,283
19972147679,SEIU,SEIU,282
57259033959,AARP,AARP,262
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,256
7030901126,Campaign for Tobacco-Free Kids,Campaign for Tobacco-Free Kids,252
7030901126,Campaign for Tobacco-Free Kids,TOBACCO-FREE KIDS ACTION FUND,242
2353537341582545,Proud Patriots,Proud Patriots,237
114008535880,Foundation for Individual Rights and Expression,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION,235
18540061737,The Ohio Environmental Council,The Ohio Environmental Council,233
108020636846,Policy Matters Ohio,POLICY MATTERS OH,223
106244251043808,America's Plastic Makers,"AMERICAN CHEMISTRY COUNCIL, INC.",223
6514736316,Walden University,Walden University,216
127225910653607,PragerU,PragerU,211
101204839475983,PennySaver USA,These ads ran without a disclaimer,205
104669815210540,A Healthier Ohio Now,A Healthier Ohio Now,203
