Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,656976
23383061178,Prabowo Subianto,indonesia Adil makmur,162358
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,128087
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,88218
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,26961
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,23195
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,21647
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,21238
106690092440342,Pemilu KIT,PEMILU KIT,12462
102205907982150,Captain Alamin,These ads ran without a disclaimer,9058
101804639078770,Unboxing Anies,Unboxing Anies,8832
111864151754055,Esensi TV,Esensi Tv,8818
164909433966316,Suara Anies,Suara Anies,7852
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,7252
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,5291
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,5240
349963858704476,Komit Digital,Komit Digital,5227
104427162506872,Fakta Anies,Fakta Anies,4940
104117921752426,Ganjaran App,Ganjaran App,4862
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,4439
100649018546817,GanjarFans,GanjarFans,3277
103344702680007,Think Big Indonesia,Think Big Indonesia,3161
114012201650176,Fakta Terselubung,Fakta Terselubung,2468
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2445
101866128977837,Belajar Pemilu,Belajar Pemilu,2258
197545083607941,Harian Kompas,Harian Kompas,2193
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1894
572779142753263,Freeport Indonesia,Freeport Indonesia,1851
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,1803
106524371346347,NTBSATU.com,NTBSATU.com,1758
104830667806476,Melihat Indonesia,Melihat Indonesia,1665
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1516
756567881057213,Airlangga Hartarto,Airlangga Hartarto,1470
110666655158744,Sahabat Caleg,Sahabat Caleg,1364
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,1244
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,1220
335546226915564,Generasi Melek Politik,Generasi Melek Politik,1179
102273039070802,Info Terkini,Info Terkini,1170
104161768809633,Dompet Yatim Dan Dhuafa,Dompet Yatim Dan Dhuafa,1115
102656349157647,Tugimanisme,Tugimanisme,1101
112578298009481,WARTA.In,These ads ran without a disclaimer,871
109943778543885,Mixi Power,These ads ran without a disclaimer,832
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,829
39253583478,PDI Perjuangan,PDI Perjuangan,801
112031464483846,Speaking Partner Kampung Inggris,These ads ran without a disclaimer,739
110750361762052,Pikiran Rakyat,Pikiran Rakyat,674
112121101796090,Opini 2024,Opini 2024,654
1566811330067048,Gesuri,Gesuri,562
302347240546697,AR Visual Project,AR Visual Project,529
102536169294985,Nathabumi,These ads ran without a disclaimer,528
1547369918837496,Zulkifli Hasan,DPP PAN,477
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,448
102981496004696,Sedulur Nafa Urbach,Sedulur Nafa Urbach,444
306213619526427,Jusuf Kalla Fans Club,Jusuf Kalla Fans Club,438
116715223517954,YouSee Indonesia,YouSee Indonesia,387
