Page ID,Page name,Disclaimer,Amount spent (PHP)
198852633461667,Lray  Villafuerte,Ericka Jones Magat,372
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,363
100745692299201,Pilipinas Today Mindanao,WFPH,298
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,279
265779500134955,SM Supermalls,SM Supermalls,252
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,219
248604102561917,Lung Cleanser Tritydo - No. 1 Lung supplement in the philippines,These ads ran without a disclaimer,219
495629064258114,Lolita Karen Javier,Amor U. Nacional,143
185986004827409,UNFPA Philippines,Brown Bag Communications,135
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,115
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",≤100
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,≤100
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,≤100
101382091400564,Atty. Tony Roman,Sulong Pilipinas,≤100
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,≤100
505887912898325,Positive Energy,Energy Development Corporation,≤100
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,≤100
325780477966356,Geo 24/7,Energy Development Corporation,≤100
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,≤100
738777416145406,The Agam Agenda,The Agam Agenda,≤100
156752721080952,Sonny Angara,Sonny Angara,≤100
113607078003192,Teka Lang,Gibby Gorres,≤100
48688071399,Greenpeace Philippines,Greenpeace Philippines,≤100
1876831369252452,Albee Benitez,Albee Benitez,≤100
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,≤100
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",≤100
374219229736809,Councilor Julius Bacote Frago,Julius Bacote Frago,≤100
1049277455226301,Team Jonjon Rodriguez of Barangay Nazareth,Maximo Tiukinhoy Rodriguez Iii,≤100
425103024214244,Bawas Bisyo,Sin Tax Coalition,≤100
100406438859954,Fight Illicit Trade,Fight Illicit Trade,≤100
