Page ID,Page name,Disclaimer,Amount spent (KES)
362328664703,Start Talking Kenya,Well Made Strategy,572
624866987981308,Starbrands Awards East Africa,These ads ran without a disclaimer,≤100
100321965888531,Mrembo na Kazi,Mrembo na Kazi,≤100
105833652399018,Maina Karobia,Maina Karobia,≤100
112465897227532,Solomon Kuria,Solomon Kuria,≤100
412238482219683,Kambaland,Kambaland,≤100
469670689715035,Mariri Consulting Limited,These ads ran without a disclaimer,≤100
1500408980220264,Emmanuel Addo,These ads ran without a disclaimer,≤100
802090139805877,Tony Marioghae,These ads ran without a disclaimer,≤100
1027626217435226,Richouses,These ads ran without a disclaimer,≤100
