Page ID,Page name,Disclaimer,Amount spent (CRC)
265843867173714,La Revista,La Revista,3805
216239121726959,Mandaguevo,Mandaguevo,542
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,542
100248039454311,Mi Canton Digital,Mi Canton Digital,542
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,542
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,542
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,175
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,≤100
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100
220461232133800,Estudar Portugal,These ads ran without a disclaimer,≤100
100490729492964,Sebastian Bello,These ads ran without a disclaimer,≤100
103844595298374,Salam_Spain 2,These ads ran without a disclaimer,≤100
224043818346072,LEDS LAC,These ads ran without a disclaimer,≤100
155174084508744,Banque mondiale,These ads ran without a disclaimer,≤100
100617472209320,La Guachafita,These ads ran without a disclaimer,≤100
156282627737148,Rachel Rodgers,These ads ran without a disclaimer,≤100
