Page ID,Page name,Disclaimer,Amount spent (XAF)
221346451609520,Vadim Osdet Mvouba,Magikcommunication,1201
309597192497421,Nehemiah Network,These ads ran without a disclaimer,≤100
107779832230387,herve_isamanga,These ads ran without a disclaimer,≤100
102441702923519,https://www.youtube.com/,These ads ran without a disclaimer,≤100
