Page ID,Page name,Disclaimer,Amount spent (HUF)
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,3251
543788999005363,ORIGO,Mediaworks Hungary Zrt.,3204
110462711892232,DK TV,Demokratikus Koalíció,2131
108346693873484,Győrffy Balázs,Balazs Gyorffy,1451
298090296092,Orbán Viktor,Fidesz,1321
248172631940,Mandiner,Mediaworks Hungary Zrt.,1281
191461774219575,hirado.hu,hirado.hu,1170
1534911313439123,Ripost,Ripost,900
594088897289853,Alapjogokért Központ,Alapjogokért Központ,892
100299381703981,Ps TV,PestiSrácok.hu,848
178362315106,European Parliament,European Parliament,801
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,798
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,701
1377431695828132,Nagy István,Dr. Nagy István,695
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,688
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,655
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,650
592204747588011,Momentum Mozgalom,Momentum Mozgalom,586
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",486
54779960819,United Nations,United Nations with Facebook Ad Credits,464
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,462
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,460
101645666099188,Dr. Besenyi Orsolya  - Jászberény polgármesterjelöltje,Dr. Besenyi Orsolya,391
76748198685,Budapest Pride,Budapest Pride,383
196431174341272,József Felföldi,József Felföldi,380
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,354
100905288315705,Jelen hetilap,Liberty Press Kft.,295
451844608304228,Metropol,Metropol,295
132593883577930,Dr. Keresztes László Lóránt,LMP - Magyarország Zöld Pártja,291
735736549957756,G7.hu,G7.hu Nonprofit Zrt.,287
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,276
152408681635243,Hírklikk.hu,Hírklikk.hu,229
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,216
1215492498464496,Angyal Károly,Angyal Károly Tibor,201
127539005484626,Very Important Planet,thevip.hu,192
108087758588692,Talabér Krisztián Nézőpontja,Nézőpont,180
108248022589754,Bosch Magyarország,Bosch Magyarország,179
102426795954406,Nobilis Márton,Nobilis Márton,175
101028767982783,Ne dolgozz ingyen,PDSZ - Pedagógusok Demokratikus Szakszervezete,159
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,147
161746613987047,Állampolgári Bizottság az Emberi Jogokért,Állampolgári Bizottság az Emberi Jogokért,141
105502298248126,Civilek Infó,Kövess minket 2022 Kft.,141
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,134
122553474422895,Vodafone Magyarország Alapítvány,Vodafone Magyarország Alapítvány,132
