Page ID,Page name,Disclaimer,Amount spent (AED)
777727465958001,مؤسسة الاتحاد الخيرية,مؤسسة الاتحاد الخيرية,172
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,≤100
109155838275986,noura96_official,These ads ran without a disclaimer,≤100
1925245057715373,مبادرات محمد بن راشد العالمية - Mohammed bin Rashid Global Initiatives,These ads ran without a disclaimer,≤100
211768992564087,LAMP TECH,These ads ran without a disclaimer,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
156279764411149,Times Higher Education,These ads ran without a disclaimer,≤100
109986351868062,ridvan_bade,These ads ran without a disclaimer,≤100
110304924585889,The Searial Cleaners,These ads ran without a disclaimer,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
