Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,12712
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,8198
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,5737
152804904889,Samfylkingin,Samfylkingin,3686
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,3357
156161194561570,Kjarninn,Kjarninn,2962
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,2594
105986171646268,Diljá Mist,Diljá Einarsdóttir,1360
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,1059
106979180938014,Samstöðin,Samstöðin ehf,1013
622220361283956,Samorka,Samorka,915
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,864
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,862
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,818
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,736
154893001218870,ADHD samtökin,ADHD samtökin,570
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,562
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,526
509866436098947,Sabine Leskopf,Sabine Leskopf,440
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,398
590338584385793,Fjölmenningarsetur,These ads ran without a disclaimer,388
128854307193614,Landsvirkjun,Landsvirkjun,240
103357006018056,Kjósum Helgu Ingólfs í stjórn VR 2023-2025,These ads ran without a disclaimer,144
19746387261,Humane Society International,These ads ran without a disclaimer,144
284493724680,Bella Malekian > Malmö Dansakademi,These ads ran without a disclaimer,≤100
109988155233200,MisterAwesome,These ads ran without a disclaimer,≤100
222057588153261,Hallgruppen,These ads ran without a disclaimer,≤100
102500518635499,ENTR en,These ads ran without a disclaimer,≤100
107508738955879,Sends for Oasis of Seconds,These ads ran without a disclaimer,≤100
