Page ID,Page name,Disclaimer,Amount spent (HNL)
1392592317738074,Jorge Cálix,Jorge Cálix,1847
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,1651
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,177
919092984894463,Partido Salvador de Honduras,Cordelia Ordoñez,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
109580408013707,Francisco Flores,Francisco Miguel Flores Guifarro,≤100
756716427812587,HonduRap,These ads ran without a disclaimer,≤100
2243777035887858,Revista La Mañana,Sara Florencia Salgado Cortez,≤100
116704324641637,Fundacion De Búsqueda Y Rescate De Migrantes,These ads ran without a disclaimer,≤100
114601521910,Jorge Aldana,Jorge  Aldana,≤100
100301029708896,,These ads ran without a disclaimer,≤100
199897540054379,Félix Gracia,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
116229124772170,Dicas de Mulher,These ads ran without a disclaimer,≤100
115895401463440,Entretenimiento,These ads ran without a disclaimer,≤100
