Page ID,Page name,Disclaimer,Amount spent (USD)
7860876103,Joe Biden,BIDEN VICTORY FUND,16806
851220855030432,J.P. Morgan,"JPMORGAN CHASE BANK, NA",4750
366741496830,Southern California Edison (SCE),Southern California Edison,3301
85452072376,NEWSMAX,"NEWSMAX MEDIA, INC.",3105
24413227922,Kamala Harris,BIDEN VICTORY FUND,2824
100768036281308,Right Our Story,Right Our Story,2590
68570165885,Save Our Water,California Department of Water Resources,2514
106568024842114,Rideshare Assault Support,Citizen Ad Network LLC,2320
107483817554072,WorkMoney,WorkMoney,2010
162678203751209,Gilead Sciences,GILEAD SCIENCES INC,1935
750121728449001,Rebuild SoCal,Rebuild SoCal Partnership,1833
102310491882678,Smart Daily Digest,Smart Daily Digest LLC,1636
309308412520731,Sandy Hook Promise,Sandy Hook Promise,1596
192448150001,Jeff Anderson & Associates,Jeffrey R Anderson PA,1358
11791104453,NRDC,Natural Resources Defense Council,1305
181384525312561,EmpowerLA,City of Los Angeles Department of Neighborhood Empowerment,1214
100675819338322,California Final Expense Authority,Final Expense Authority LLC,1208
127225910653607,PragerU,PragerU,1114
215653202574079,Future Majority,"Future Majority, Inc",1088
18982436812,ACLU,American Civil Liberties Union,1022
100249953038234,,Capital Access Alliance,994
106687405264034,SEIU Community Clinic Workers United,SEIU Community Clinic Workers United,973
570092813023833,Matt Walsh,The Daily Wire,887
1499439530348981,California Resources Corporation,California Resources Corporation,882
15771560300,Earthjustice,EARTHJUSTICE,797
376006035816016,Storyworth,These ads ran without a disclaimer,729
248422805193353,The California Endowment,The California Endowment,719
30139072158,CARE,CARE,692
428821014132730,Katie Porter,KATIE PORTER FOR SENATE,652
10128918116,Gavin Newsom,Campaign for Democracy PAC,649
140499052681592,Bank of the West,BANK OF THE WEST,633
109320440856128,Stand Up to Jewish Hate,"Foundation to Combat Anti-Semitism, Inc.",613
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,598
385473284886474,Hillsdale College,Hillsdale College,589
114914768208906,Yes on B and C,"Yes on B & C, Friends of Cheval Blanc Beverly Hills",575
104721922541733,Nuclear Now,Nuclear Now,559
431891506856669,Dove,Unilever,545
101190125161416,San Diego Community Power,San Diego Community Power,503
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",494
1669941646417657,Senior Choice Financial,Senior Choice Financial,491
102093812348807,End Poverty in California,End Poverty in California,488
222964858017,UNDO,These ads ran without a disclaimer,478
2353537341582545,Proud Patriots,Proud Patriots,459
129731810448375,Center Forward,Center Forward,450
201248453800242,My Pay My Say,Mackinac Center for Public Policy,446
219612384781411,Bloomberg Philanthropies,Bloomberg Philanthropies,443
103496691094956,Freespoke,"FREEDOM FRIES, LLC",441
104468395911282,No SB 525,Stop SB 525,416
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",411
1668829900099443,Hospitality is Working,Hospitality is Working,411
314499212242,Pfizer,Pfizer Inc.,409
