Page ID,Page name,Disclaimer,Amount spent (CRC)
643513979193133,Unidos por Beatriz,Neuma,3463
107040575646313,Renata Marina,These ads ran without a disclaimer,280
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,≤100
265843867173714,La Revista,La Revista,≤100
101232055514771,Yonder Salas - Diputado,Yonder Salas - Diputado,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,≤100
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100
211768992564087,LAMP TECH,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
