Page ID,Page name,Disclaimer,Amount spent (ILS)
574030775948002,Ohr Torah Stone - אור תורה סטון,Ohr Torah Stone - אור תורה סטון,≤100
126099790738165,אנימלס,אנימלס,≤100
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
110821828384455,Golobev Albert,Waleed Kablan,≤100
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,≤100
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,≤100
