Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,111
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100
