Page ID,Page name,Disclaimer,Amount spent (HNL)
1392592317738074,Jorge Cálix,Jorge Cálix,583
113279288457664,Quintin AMIGO,Quintin AMIGO,508
1591865517769660,Fundación Kafie,Fundación Kafie,320
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación","Secretaría Nacional de Ciencia, Tecnología e Innovación",152
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,127
158158757637896,Alianza Paz y Justicia,Alianza Paz y Justicia,123
483441215141189,ASJ Honduras,Asociación para una Sociedad más Justa,≤100
113933318391304,Centro Religioso Amores Eternos,These ads ran without a disclaimer,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
122125257549513,Entretenimiento Ala Carta,These ads ran without a disclaimer,≤100
106950715510480,Luciana Ponce,These ads ran without a disclaimer,≤100
