Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,2829331
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,832511
23383061178,Prabowo Subianto,indonesia Adil makmur,678717
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,418980
1985678091452485,Sally  Rachmasari,Partai Solidaritas Indonesia,218595
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,214320
102656349157647,Tugimanisme,Tugimanisme,115335
104830667806476,Melihat Indonesia,Melihat Indonesia,91443
105361632584685,Sahabat PAN Banten I,Sahabat PAN Banten I,66068
111864151754055,Esensi TV,Esensi Tv,65956
777302905787767,Gelora Muda,These ads ran without a disclaimer,58521
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,49661
100634344801574,Gus Raharjo,Gus Raharjo,42529
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,38668
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,35262
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,29613
197545083607941,Harian Kompas,Harian Kompas,28117
1629828713829906,Hendrik Setiawan,Hendrik Setiawan,27746
39253583478,PDI Perjuangan,PDI Perjuangan,20634
106690092440342,Pemilu KIT,PEMILU KIT,19376
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,18849
349963858704476,Komit Digital,Komit Digital,15611
104920542152835,Caleg Pilihan Kita,Caleg Pilihan Kita,14517
106894958316644,Relawan sintawati,Relawan sintawati,13778
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,13315
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,12480
258766034712136,Sabam Rajagukguk,Indonesia Adil & Makmur,12195
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,12139
101804639078770,Unboxing Anies,Unboxing Anies,11901
164909433966316,Suara Anies,Suara Anies,10813
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,8961
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,7394
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,7218
102273039070802,Info Terkini,Info Terkini,7033
379102162153264,Kabar Berita,Kabar Berita,6774
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,6566
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,6098
128765763451340,Sahabat Riden,Sahabat Riden,5942
110952238516382,Kiki Daliyo,Kiki Daliyo,5819
103015702703879,Rumah Baru Anda,These ads ran without a disclaimer,4768
108132042285089,Erwin Aksa,Yayasan Golkar Institute,4668
103330282779367,Dua Digits Creative,Dua Digits Creative,4244
107090909076771,Lembar Suara,Lembar Suara,4059
104161768809633,Dompet Yatim Dan Dhuafa,Dompet Yatim Dan Dhuafa,3988
102735702350673,Publikberhaktau,Publikberhaktau,3905
104117921752426,Ganjaran App,Ganjaran App,3842
102626198026698,Rika Sudjiman,Ganjar Nusantara Indonesia,3736
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,2922
