Page ID,Page name,Disclaimer,Amount spent (TWD)
104792919199978,早安總裁,These ads ran without a disclaimer,5804
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,3284
217517810298674,地方政治觀察家,皮爾森數據,2663
286487218798,遠見雜誌,遠見雜誌,2261
693907914395620,良杯製所 Oolab,良杯製所 Oolab,1412
1833187540297220,牛煦庭,晴黃,1075
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),1037
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,1005
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,959
1537741526464370,桃園市議長邱奕勝,奕勝 邱,920
152479095435700,茶樹莊園 Tea Tree Garden,花仙子 Farcent,914
246517878713911,劉家昌,勇勳沈,788
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,787
104478515128771,自忠學堂,Kaiwun Lin,764
106801464127093,目目非營利 MUVE NPO,目目非營利,724
122434861151717,Dulux 得利塗料,These ads ran without a disclaimer,616
246466875374448,德國萊因 TÜV Rheinland,德國萊因 TÜV Rheinland,594
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,523
177161918975981,基督教芥菜種會,基督教芥菜種會,489
277223962685223,Nespresso.TWN,Nespresso.TWN,476
101643786051216,楊昌德 新竹縣議員,Maggie Chen,438
109935375827472,CASIO G-SHOCK,These ads ran without a disclaimer,373
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,272
219315794887869,聯合報,聯合報股份有限公司,264
167913323845559,FNG世代設計｜為了下一代而設計,FNG世代設計｜為了下一代而設計,230
112599011798020,熱門小說&短劇精選,These ads ran without a disclaimer,215
158025223269,今周刊,今周刊,207
101451132009651,許家睿 Hsu Chia-Jui,許家睿 Hsu Chia-Jui,194
189061482332,張嘉郡,嘉郡張,174
390569611008641,願景工程基金會 Vision Project,願景工程基金會,170
131410820262008,宏其婦幼醫院,宏其婦幼醫院,167
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,163
104624290080479,張育美,翊斌黃,162
322447507832934,文茜的世界周報 Sisy's World News,文耀胡,161
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,144
211730475524462,大陸委員會,大陸委員會,139
829253007099726,張肇良會做事,肇良 張,132
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,130
317996258579415,黃家齊,黃家齊,130
650500068416528,無國界醫生 / Médecins Sans Frontières (MSF),無國界醫生 / Médecins Sans Frontières (MSF),125
1629474157289221,小牛頓,小牛頓科學教育有限公司,122
