Page ID,Page name,Disclaimer,Amount spent (HUF)
224274995688487,Bohár Dániel - Riporter,Megafon,68776
109637397268775,Nyugati Pályán,Splendidea Communications Kft,32426
120370174702378,Magyarország Kormánya,Magyarország Kormánya,28674
294998357524107,Deák Dániel,Megafon,16452
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,10965
594088897289853,Alapjogokért Központ,Alapjogokért Központ,10165
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,7989
1880809845328535,Dobrev Klára,Demokratikus Koalíció,5472
294815374340858,Donáth Anna,Donáth Anna - Momentum,4855
543788999005363,ORIGO,Mediaworks Hungary Zrt.,4396
191461774219575,hirado.hu,hirado.hu,4396
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,4294
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,3757
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,3101
298090296092,Orbán Viktor,Fidesz,2932
447204268797621,RTL.hu,RTL.HU,2555
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,2167
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,2081
248172631940,Mandiner,Mediaworks Hungary Zrt.,1874
1534911313439123,Ripost,Ripost,1701
178362315106,European Parliament,European Parliament,1659
109414841321682,Magyar Falu Program,Magyar Falu Program,1615
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,1600
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,1544
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,1535
76748198685,Budapest Pride,Budapest Pride,1394
108346693873484,Győrffy Balázs,Balazs Gyorffy,1331
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,1204
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,877
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,842
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,817
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,811
1265353903615539,Oeconomus,Oeconomus,808
100401808007704,EzaLényeg.hu,EzaLényeg.hu,733
851784814892644,Simicskó István,KDNP frakció,638
109400335280737,Dóka Milán,Milán Dóka,637
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,588
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,587
264517713636590,PestiSracok.hu,PestiSrácok.hu,583
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,576
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,556
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,537
126539424061030,Háttér Társaság,Háttér Társaság,528
100467642324899,Realista,Az Év Irodája,525
1869511526651884,Zsigmond Barna Pál,Fidesz,498
108248022589754,Bosch Magyarország,Bosch Magyarország,472
451844608304228,Metropol,Metropol,469
1926735160968885,Válasz Online,Válasz Online,453
