Page ID,Page name,Disclaimer,Amount spent (AOA)
483106561800880,Paginário,These ads ran without a disclaimer,≤100
113387548252633,محمد عبد الله احمدو,These ads ran without a disclaimer,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
