Page ID,Page name,Disclaimer,Amount spent (SLL)
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,10000
102378709341708,Boubacar Diallo,These ads ran without a disclaimer,≤100
199105454128,German Information Centre Africa,These ads ran without a disclaimer,≤100
