Page ID,Page name,Disclaimer,Amount spent (BSD)
1025152104235573,Team Cooper - Chester Cooper,Isaac Chester Cooper,≤100
1471805236364644,Tourism Today Bahamas,These ads ran without a disclaimer,≤100
