Page ID,Page name,Disclaimer,Amount spent (SLL)
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,60000
102415047928145,Shanghai Electric,These ads ran without a disclaimer,5096
116670964706560,African Stories,These ads ran without a disclaimer,1090
103301602505747,Developing Dominica,These ads ran without a disclaimer,726
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100
369390869866652,Spectacular,These ads ran without a disclaimer,≤100
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100
151609045347,Made-in-China.com,These ads ran without a disclaimer,≤100
