Page ID,Page name,Disclaimer,Amount spent (HNL)
1047750315359377,Tato Loucel,Edgardo  Hernan Loucel Aguilera,160
703368406666619,Vox Populi HN,Vox Populi HN,≤100
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,≤100
115975217754936,Programa de Gestión Comunitaria de Cuencas-nuestra cuenca Goascorán Fase II,Karen Emilia Moreno Carcamo,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
114601521910,Jorge Aldana,Jorge  Aldana,≤100
101971945439065,"Psicología, Plenitud y Vida",These ads ran without a disclaimer,≤100
100318311660991,Viva Studio,These ads ran without a disclaimer,≤100
131862194331281,Chisme Digital,These ads ran without a disclaimer,≤100
425297090970774,YANMAR MARINE INTERNATIONAL,These ads ran without a disclaimer,≤100
