Page ID,Page name,Disclaimer,Amount spent (COP)
497475647076975,Fabian Oviedo,Fabian Oviedo,330469
207832423191171,Emiro Arias,Emiro Arias,95274
103351141466638,Campo Elías Ramírez,Campo Elías Ramírez,58989
105598124675352,General Juvenal Díaz,General Juvenal Díaz,48862
107725265119033,Sergio Niño,Sergio Niño,47575
112862045072151,Jhair Manrique,Jhair Manrique,36397
1458739367777443,Wilson Gonzalez Piedecuesta,Wilson Gonzalez Piedecuesta,36061
369866297063101,Otoniel Rondón Márquez,Otoniel Rondón Márquez,27297
239236602764520,Claudia Lucía Ramírez,Claudia Lucía Ramírez,20496
100862467976065,Andrés Fandiño,Andrés Fandiño,20291
114891091473899,Luis Francisco Oliveros,Luis Francisco Oliveros,19873
251292808253299,Canadian College,Canadian College,17758
104709710873196,Raimundo Duarte Diaz,Raimundo Duarte Diaz,17614
105584695744977,Germán Ordóñez Plata,Germán Ordóñez Plata,13124
124231295003403,Colombia Justa Libres Santander,Colombia Justa Libres Santander,10754
118514924593739,Tanque Seco,Tanque seco,10636
295277256700,María Victoria Vargas,María Victoria Vargas,10436
100563549504491,Juan Torres Ortega,Pacto por el Cambio,10272
114963445355770,Jackzuly Rueda,Jackzuly Rueda,8675
104237548662249,Centro de Emprendimiento Impúlsate,Unidades Técnicas del Oriente,8355
1115184931884092,Albert Corredor,Albert Corredor,7586
963227387143893,Etelivar Torres,Etelivar Torres,6701
969143216462972,Felipe Cañizalez,Felipe Cañizalez,6046
111142238663917,Investment managemen,These ads ran without a disclaimer,5214
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,4750
103017749374921,Azrahel del Mayor,These ads ran without a disclaimer,4729
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,4439
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,4428
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,4276
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,2529
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,2408
115051214859808,Ucrania Resiliente,These ads ran without a disclaimer,2286
101549488997249,Liliana Yúnez Luquetta,Fundación Política,2280
115683354847828,Mariana Benincore Comunicación Política,Mariana Benincore Comunicación Política,2017
642780166056166,Daniel Galeano,Daniel Galeano,1912
482002058626250,Surany Arboleda Arias,Surany Arboleda Arias,1744
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1611
111200440237640,Son Datos Y Hay Que Darlos,Phyx S.AS,1493
1400280116941194,Fabian Diaz,Fabian Diaz,1416
1558890617699891,AD Consultores,AD Consultores,1375
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,1341
