Page ID,Page name,Disclaimer,Amount spent (VND)
100662756259026,Thanh Vân Hugo,These ads ran without a disclaimer,23612
104640271243082,Bách Hóa Ăn Dặm,Bách Hóa Ăn Dặm,5487
107713842237310,SÁCH HAY GIÁ RẺ,These ads ran without a disclaimer,1351
1507429892822619,BOM Money,BOM Money,1081
103504685839697,SÁCH TỔNG HỢP,These ads ran without a disclaimer,613
101865258169428,ĐEN Secondhand,ĐEN Secondhand,522
100190251454228,Bình Bán Book,These ads ran without a disclaimer,332
217902131738784,Tiết Kiệm Xăng Hoàng Sơn,These ads ran without a disclaimer,≤100
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,≤100
108572101523372,灣傳媒,These ads ran without a disclaimer,≤100
