Page ID,Page name,Disclaimer,Amount spent (VND)
100377076121097,Chùa Long Hương - TT. Thích Tuệ Hải,These ads ran without a disclaimer,7928
111539893514511,Đồ Gỗ Mỹ Nghệ Tấn Phát,These ads ran without a disclaimer,4086
121321312984092,Sự Kiện Truyền Thông Quốc Gia,These ads ran without a disclaimer,3156
110986068646142,VCB Hỗ Trợ Tài Chính Kinh Doanh,These ads ran without a disclaimer,2663
1507429892822619,BOM Money,BOM Money,839
108681778874814,XKLD VIỆC LÀM,These ads ran without a disclaimer,757
1509508005939553,DO TRINH HOAI NAM,These ads ran without a disclaimer,≤100
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100
115110657060596,Vision Center of Hope,These ads ran without a disclaimer,≤100
144239423007,VOA Tiếng Việt,These ads ran without a disclaimer,≤100
