Page ID,Page name,Disclaimer,Amount spent (CRC)
168286823190319,Cámara de Industrias de Costa Rica,Cámara de Industrias de Costa Rica,2693
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,2392
265843867173714,La Revista,La Revista,995
102084562479533,Digital506,Digital506,846
117476041631671,AmCham Costa Rica,AmCham Costa Rica,539
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,539
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,487
100501059693877,Johan Smith Gamboa Precandidato Alcaldía San José PNG,Johan Smith Gamboa Precandidato Alcaldía San José PNG,463
102643532445938,Ada Acuña - Diputada,Jacqui Solano,108
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
110229697990927,Pablo Sibaja - Diputado,Pablo Sibaja Jiménez,≤100
118154551214432,Ormin Gonzales,These ads ran without a disclaimer,≤100
121638447515460,Marcelo Almeida,These ads ran without a disclaimer,≤100
513075715554189,Área de inversión,These ads ran without a disclaimer,≤100
114624311556960,Academia de ingenieros,These ads ran without a disclaimer,≤100
318006422243177,ALBA Network,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
