Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,2607
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,188
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,140
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,111
1446198915659477,Dra Quintana / Abogada,These ads ran without a disclaimer,≤100
110887661232069,Two Sides América Latina,These ads ran without a disclaimer,≤100
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,≤100
260505207474088,Libélula Cambio Climático,These ads ran without a disclaimer,≤100
164432246934163,Chopard,These ads ran without a disclaimer,≤100
102270139151158,Social market economy,These ads ran without a disclaimer,≤100
72149536933,SKF,These ads ran without a disclaimer,≤100
209260229112443,Greenpeace غرينبيس,These ads ran without a disclaimer,≤100
106641265403493,Instituto de Arte y Diseño,These ads ran without a disclaimer,≤100
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100
740947842783022,Sanofi Argentina,These ads ran without a disclaimer,≤100
