Page ID,Page name,Disclaimer,Amount spent (DKK)
599763040213164,Radius Elnet,Radius Elnet,3296
116269191760882,DSB,DSB,3164
101875098313543,Andel,Andel,3021
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,2735
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2320
26458152911,SOS Børnebyerne,SOS Børnebyerne,1936
12860228293,Politiken,Politiken,1675
399210657232918,PlanBørnefonden,PlanBørnefonden,1666
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,1606
65929129383,Røde Kors,Røde Kors,1552
304554445813,Videncentret Bolius,Videncentret Bolius,1216
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1098
104544224264943,3F Transport,3F Transport,1088
167891603415958,Lederne,Lederne,1067
167887506877,AIDS-Fondet,AIDS-Fondet,985
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,958
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,906
12787473132,Berlingske,Berlingske,905
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,804
748887235210811,Obton Forvaltning A/S,Obton A/S,798
72672361910,Børns Vilkår,Børns Vilkår,759
867877683280051,Weekendavisen,Weekendavisen,711
314676938743,DM din akademiske fagforening,DM,691
106952222676974,Liberal Alliance,Liberal Alliance,676
55365680705,Greenpeace Danmark,Greenpeace Danmark,613
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,609
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,608
110560691837684,SolCompagniet,SolCompagniet,422
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,404
130388840342741,Danske Bank,Danske Bank,336
20303574131,Nationalmuseet,Nationalmuseet,321
123653695693986,Motatos Danmark,Motatos,317
102154048301476,Lederstof.dk,Lederne,296
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,281
250994288337708,Sex og Samfund,Sex og Samfund,263
19176473894,IMS (International Media Support),IMS (International Media Support),259
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,246
178362315106,European Parliament,European Parliament,223
657491824390744,Spring Copenhagen,Spring Copenhagen,215
59143726810,Psykiatrifonden,Psykiatrifonden,208
126543540781090,Ældre Sagen,Ældre Sagen,203
