Page ID,Page name,Disclaimer,Amount spent (GBP)
311627208673,WWF UK,WWF UK,4296
102639461303190,Fair Pay For All,Fair Pay For All,2831
7214031395,Oxfam Great Britain,Oxfam Great Britain,2690
9250349228,Greenpeace UK,Greenpeace UK,2641
35671512696,World Animal Protection UK,World Animal Protection UK,2342
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,2333
321116781287149,e.on,E.ON UK,2294
7715002593,UNICEF UK,Unicef UK,2182
158077247591710,Refuge,Refuge,1754
10677003998,Shelter,Shelter,1558
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1364
7043497714,Christian Aid,Christian Aid,1159
186622728032,RSPB,RSPB,1137
407834355957354,NatWest Business,NatWest Group plc,1131
13047522725,Crimestoppers,Crimestoppers,991
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,974
799576543492660,The Week Junior,The Week Junior,971
121936349543,World Vision UK,World Vision UK,949
117476785190,Save the Children UK,Save the Children UK,830
7527864602,WaterAid UK,WaterAid UK,805
97708339756,Action for Children,Action for Children,717
116625838402686,FareShare,FareShare,711
101958682650112,ESG UK,Energy Saving Grants,695
212038972186253,Transport for London,Transport for London,603
569834799727730,National Grid UK,National Grid UK,593
208573062515662,Freedom from Torture,Freedom from Torture,530
220543443746,International Rescue Committee - UK,International Rescue Committee UK,510
59367068326,The Ramblers,The Ramblers,502
167898406587045,Holiday Extras,Holiday Extras,461
177855115588808,The Week UK,The Week UK,449
139695000173,Good Energy UK,Good Energy,418
104768005247443,Say No To WHO,Say no to WHO,400
353224381469808,ifaw,IFAW,399
1634484040190637,VERSUS,VERSUS,391
6233536938,War Child UK,War Child UK,376
175338329150218,Help For Heroes,Help for Heroes,359
40409120801,Refugee Council,Refugee Council,358
145720895488822,Back Up,Back-Up Trust,308
274651352565844,Oltco Ltd,Oltco Ltd,300
249209468838241,Good Law Project,Good Law Project,298
529056943947948,Home Office,Home Office,287
195754307110390,Right To Life UK,Right To Life UK,281
18044497940,Plan International UK,Plan International UK,268
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,255
358706239805,Scope,Scope,223
246872175166,Action Against Hunger UK,Action Against Hunger UK,203
135456716565905,Guardian Jobs,Guardian Jobs,202
220513170893,Ripple Effect,Send a Cow,202
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,198
131712588824,Tony Blair Institute for Global Change,Tony Blair Institute for Global Change,196
802671466445707,Product Earth,Product Earth,196
100378626464924,Respect Britain's Heritage,Restore Trust,192
97116898596,Sightsavers,Sightsavers,187
104487412566017,Green_Energy_Assist,Green_Energy_Assist,186
127031794038958,Blue Marine Foundation,Blue Marine Foundation,182
47612991154,Dignity in Dying,Dignity in Dying,180
1660600037490738,Guardian Labs,Guardian Labs,178
169042736456594,All Out,All Out,173
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,171
113381307050565,Wild Justice,Wild Justice,169
143837658998810,WWT,Wildfowl and Wetlands Trust,165
713179875369048,London Gov,The Greater London Authority,165
112845639376,Refugee Action,Refugee Action,159
290498754454402,European Movement UK,European Movement UK,157
268801635305,Breast Cancer Now,Breast Cancer Now,153
137660096284927,Child Poverty Action Group (UK) - CPAG,Child Poverty Action Group,149
10114144851,NSPCC,NSPCC,149
110538548040758,Care2 UK,John Ayling & Associates,142
18933990398,Stonewall,Stonewall UK,140
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,139
127823347291536,Hayward Gallery at Southbank Centre,Hayward Gallery at Southbank Centre,139
547761111920012,Anglian Water - Love Every Drop,Anglian Water,138
346684596111093,KinKind,KinKind Ltd,136
1382543595173440,Humane Society International - UK,Humane Society International - UK,133
159969930741814,The Wildlife Trusts,The Wildlife Trusts,132
114651147002520,SSE Energy Solutions,SSE,128
1689013614665814,HEINEKEN UK,HEINEKEN UK,127
7624294394,Amnesty International UK,Amnesty International UK,124
19895907944,CAFOD,CAFOD,124
103222958945190,Reform UK - Mid Bedfordshire,David Holland,122
453624597990055,The Separated Child Foundation,The Separated Child Foundation,121
32514078659,Liberty,Liberty,117
18168505158,The Woodland Trust,Woodland Trust,117
1046117708754519,Care4Calais,Care4Calais,116
10986039307,VSO,VSO,112
1863944713844924,Best For Britain,Best for Britain,110
89151782746,Fauna & Flora,Fauna & Flora International,106
228393814606663,West of England Combined Authority,West of England Combined Authority,105
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,104
9695206314,Sustrans,Sustrans,≤100
49275915266,MSI Reproductive Choices,MSI Reproductive Choices,≤100
25749647410,The Labour Party,The Labour Party,≤100
1586251881644270,Keir Starmer,The Labour Party,≤100
2047806148766050,Animal Equality UK,Animal Equality UK,≤100
25040545213,Contact - For families with disabled children,Contact,≤100
693990677314288,Royal London,Royal London,≤100
112712550420527,Ekō UK,SumOfUs,≤100
