Page ID,Page name,Disclaimer,Amount spent (TWD)
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,6630
286487218798,遠見雜誌,遠見雜誌,5025
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,2709
100489613340306,Samsung,Samsung,2145
693907914395620,良杯製所 Oolab,良杯製所 Oolab,1886
217802801759737,郭昭巖粉絲團,郭昭巖粉絲團,1609
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),1593
820612794778213,渣打銀行 Taiwan,渣打國際商業銀行,1574
211730475524462,大陸委員會,大陸委員會,1467
195890640463420,台灣永續能源研究基金會 Taiwan Institute for Sustainable Energy (TAISE),Che Hui Chu,1420
219315794887869,聯合報,聯合報股份有限公司,1078
106801464127093,目目非營利 MUVE NPO,目目非營利,1044
277223962685223,Nespresso.TWN,Nespresso.TWN,992
109935375827472,CASIO G-SHOCK,These ads ran without a disclaimer,909
107061308725353,京華廣場頂級商辦園區,京華廣場頂級商辦園區,853
177161918975981,基督教芥菜種會,基督教芥菜種會,802
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,779
122434861151717,Dulux 得利塗料,These ads ran without a disclaimer,646
1537741526464370,桃園市議長邱奕勝,奕勝 邱,632
189061482332,張嘉郡,嘉郡張,518
1649523455281990,遠山呼喚,遠山呼喚國際貧童教育組織,492
167913323845559,FNG世代設計｜為了下一代而設計,FNG世代設計｜為了下一代而設計,443
188358792124,聯經出版,聯經出版,361
104624290080479,張育美,翊斌黃,351
650500068416528,無國界醫生 / Médecins Sans Frontières (MSF),無國界醫生 / Médecins Sans Frontières (MSF),349
1847777185521418,放言 Fount Media,放言科技傳媒股份有限公司,325
1855418728011324,鏡週刊,鏡週刊,324
100714476220256,永續金融先行者聯盟,永續金融先行者聯盟,302
100822985194227,Đang làm gì vậy?,These ads ran without a disclaimer,277
158025223269,今周刊,今周刊,274
390569611008641,願景工程基金會 Vision Project,願景工程基金會,265
102843061345217,李貴敏,旭 方,233
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,232
481065478629613,The News Lens 關鍵評論網,The News Lens 關鍵評論網,225
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,210
101297638763256,識媒體,識媒體,209
191690867518507,江啟臣,江啟臣,200
175549807657,台達基金會,台達基金會,199
129452013855801,RITE,RITE,183
221323424616286,吳祥輝 Brian Wu,吳祥輝,181
108696572024879,民視佮你講（Bîn-sī kah lí kóng）,民視新聞,174
164483516927300,張景嵐,張景嵐,140
1549881451947136,林筱淇,筱淇 林,139
1206024742797005,UBI Taiwan 台灣無條件基本收入協會,台灣無條件基本收入協會,131
110985434861942,啟思民本基金會,啟思民本基金會,129
1487218698275407,南門書局二店-網路特價書店-也有實體店面，價格親民，誠信可靠的老店。（師友文化）,玉河 孫,115
152479095435700,茶樹莊園 Tea Tree Garden,花仙子 Farcent,113
119282744754924,台灣人權促進會 Taiwan Association for Human Rights,台灣人權促進會 Taiwan Association for Human Rights,108
1629474157289221,小牛頓,小牛頓科學教育有限公司,107
401843085061,台電電力粉絲團,台電,≤100
