Page ID,Page name,Disclaimer,Amount spent (PYG)
116747321316881,Javier Ferreira,Javier Ferreira,48169
112866004765581,Taurino González,Taurino González,40314
2081242738816473,RTV del Sur,RTV del Sur,9992
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,1981
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,593
176941749043831,YAMIL ESGAIB,YAMIL ESGAIB,424
294017310722101,Senador Dupont,These ads ran without a disclaimer,198
107756041807121,oxfam_es,These ads ran without a disclaimer,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,≤100
