Page ID,Page name,Disclaimer,Amount spent (VND)
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,14285
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,11077
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,6237
121005457662407,Ấn kích Vào Nhận Ngay Kết Quả Miền Nam Chuẩn,These ads ran without a disclaimer,4656
107966888726987,Đất Nền Quận12 _Tp HCM,These ads ran without a disclaimer,2385
113899670306066,Poljot Int VN,These ads ran without a disclaimer,2290
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,1552
109789038504925,جمعیت اہلحدیث  پاکستان,These ads ran without a disclaimer,1235
108685817326606,Truther Piece Official,These ads ran without a disclaimer,1079
100501456174615,Kho Tàng Sách Cổ Xưa,These ads ran without a disclaimer,849
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,375
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,135
