Page ID,Page name,Disclaimer,Amount spent (IDR)
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,1677601
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,473647
23383061178,Prabowo Subianto,indonesia Adil makmur,404421
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,389429
197545083607941,Harian Kompas,Harian Kompas,188106
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,103157
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,96898
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,85919
116705041036588,Francine Widjojo,Francine Widjojo,66175
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,58884
103549317996442,Gelorajkt,Kusmiyanto,53673
1481929088506672,Andini Effendi,Yayasan Infobox,34629
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,32603
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,30405
110771227439502,Teman Sandi,Mohammad Izur Islami,28631
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,26682
101203454841155,Kota Kite,Prayogo,21733
103663435776469,Figur jakarta barat,Ganjar Nusantara Indonesia,19393
107713638697378,Filosofi jakarta timur,Ganjar Nusantara Indonesia,19350
100780439404059,Aspirasi jakarta utara,Ganjar Nusantara Indonesia,19210
106079928863841,Kepulauan seribu bersatu,Ganjar Nusantara Indonesia,19076
110827921712816,Melihat jakarta pusat,Ganjar Nusantara Indonesia,18896
112749448851,Coca-Cola Europacific Partners,These ads ran without a disclaimer,18478
105193322287911,Ideal jakarta selatan,Ganjar Nusantara Indonesia,18313
2222018624739038,Jakarta Dukung Ganjar,Ganjar Nusantara Indonesia,16556
111864151754055,Esensi TV,Esensi Tv,16290
103290336009963,Akbar Faizal Uncensored,Yayasan Infobox,15785
39684526732,Wanda Hamidah,Yayasan Infobox,15355
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,13155
104830667806476,Melihat Indonesia,Melihat Indonesia,12595
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,11098
173776079818775,Saiful Mujani,Saidiman,10694
113496661651699,politiknews,Bayu Wicaksono,10513
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,9837
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,9661
104708079203574,Airlangga Hartarto 2024,Yayasan Infobox,9400
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,8335
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,7585
895727830637189,Relawan Puan,Miftakhul Ansori,6858
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,6803
