Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,851
721629447857727,567 El Espacio,Partido por la Victoria del Pueblo - Espacio 567 - Frente Amplio,787
860395507438977,Compromiso con el Cambio,Compromiso con el Cambio,152
100492222711808,Somos Todos Uruguayos,Somos Todos Uruguayos,111
103988995047541,Diputada Nancy Nuñez Soler,Nancy Nuñez,≤100
101375582509907,Juan Barahona,These ads ran without a disclaimer,≤100
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
44514423387,Miuki Madelaire,These ads ran without a disclaimer,≤100
494634614256395,Lições Fundamentais de Direito Penal,These ads ran without a disclaimer,≤100
113480504938094,Fun facts,These ads ran without a disclaimer,≤100
530640683655093,President,These ads ran without a disclaimer,≤100
101321096071417,aksuniamoon_official,These ads ran without a disclaimer,≤100
1374723796115345,Glashütte Original,These ads ran without a disclaimer,≤100
