Page ID,Page name,Disclaimer,Amount spent (HNL)
104599735671754,Goberna Honduras,Goberna Honduras,172
491553204198958,Revistazo.com,Revistazo.com,≤100
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación",SENACIT,≤100
138816232821931,PNUD en Honduras,PNUD (Programa de las Naciones Unidas  para el Desarrollo),≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
803587436436553,OCDIH,Lilian Guadalupe Gomez Dominguez,≤100
751269661657206,Bayer Crop Science México,These ads ran without a disclaimer,≤100
709160849247917,Evis Santos,Evis Alexander Santos Tabora,≤100
233654837608,La Crónica de Hoy,These ads ran without a disclaimer,≤100
104383672506649,Fact 101,These ads ran without a disclaimer,≤100
105036179534606,"Gildan, Making Apparel Better",These ads ran without a disclaimer,≤100
326770580739640,Revive Israel Tikkun Global,These ads ran without a disclaimer,≤100
