Page ID,Page name,Disclaimer,Amount spent (ISK)
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,21237
737169626371453,Heimildin,Stundin,16415
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,6126
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,4878
41445084925,Röskva - stúdentahreyfing,Röskva - stúdentahreyfing,3715
152804904889,Samfylkingin,Samfylkingin,3571
164555479899,Samfylkingin í Hafnarfirði,Samfylkingin í Hafnarfirði,3429
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,2621
573559522797177,Flokkur fólksins,Flokkur Fólksins,1948
357896717565932,Jóhanna Gunnarsdóttir í stjórn VR 2023,Jóhanna Gunnarsdóttir í stjórn VR 2023,1785
441539862613489,Foreldrasamtök gegn áfengisauglýsingum,Árni Guðmundsson,1711
154893001218870,ADHD samtökin,ADHD samtökin,1284
165630723862615,Andríki,Andríki,1262
143109705880676,Framsókn í Mosfellsbæ,Framsóknarfélag Mosfellsbæjar,1210
263095547109656,Sjálfstæðisfélag Garðabæjar,Sjálfstæðisflokkurinn,1067
128854307193614,Landsvirkjun,Landsvirkjun,874
106979180938014,Samstöðin,Samstöðin ehf,721
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,704
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,666
162409941250265,Sanna Reykjavík,Sósíalistaflokkur Íslands,587
156161194561570,Kjarninn,Kjarninn,434
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,340
622220361283956,Samorka,Samorka,253
509866436098947,Sabine Leskopf,Sabine Leskopf,≤100
1845447639031005,Mayor Bradburn,These ads ran without a disclaimer,≤100
100386342622682,Studerende på Københavns Universitet,These ads ran without a disclaimer,≤100
102226902810275,GoldenAge Motivation,These ads ran without a disclaimer,≤100
956414094412480,PaliRoots - جذور فلسطين,These ads ran without a disclaimer,≤100
111705295179070,Новости Дня,These ads ran without a disclaimer,≤100
463772493979276,Anuga FoodTec,These ads ran without a disclaimer,≤100
108524245520106,Новости дня,These ads ran without a disclaimer,≤100
