Page ID,Page name,Disclaimer,Amount spent (COP)
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,≤100
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,≤100
2327643077472100,Instituto Educativo Digital,Instituto Educativo Digital,≤100
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,≤100
765302097170348,Línea Cero,Linea Cero,≤100
101769386141297,Congreso Nacional de Actualización Tributaria y Laboral,Julian Chuchoque,≤100
108875804858437,Antimilitantes,Antimilitantes,≤100
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,≤100
1147318942107929,Todos Somos Una,DEBRAIN LLC,≤100
180241462587507,Validacion de Bachillerato en 6 meses,These ads ran without a disclaimer,≤100
1823807254333065,Soy Más País,Soy Mas Pais,≤100
104225931872147,Canal 6 Fusagasugá,Camilo Andres Nieto Poveda,≤100
