Page ID,Page name,Disclaimer,Amount spent (VND)
100119746002876,Học Viện Đầu Tư 247,These ads ran without a disclaimer,26574
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,16522
433021940073910,WWF-Việt Nam,WWF-Việt Nam,16428
107403055247226,Bitu - Giao Tiếp Tiếng Anh 5.0,These ads ran without a disclaimer,6138
108269057574237,Bitu - English Speaking App,These ads ran without a disclaimer,4531
919479674872321,Báo Nghệ An,Báo Nghệ An,2431
105788461306841,Bình Book,These ads ran without a disclaimer,1732
101508055149960,Chuyện trò với Bình Book,These ads ran without a disclaimer,620
101865258169428,ĐEN Secondhand,ĐEN Secondhand,537
114829183214915,ICANTECH,These ads ran without a disclaimer,474
105210662303568,Vincom Shophouse,These ads ran without a disclaimer,≤100
211278712925199,Amnesty International,These ads ran without a disclaimer,≤100
