Page ID,Page name,Disclaimer,Amount spent (INR)
115518501869633,Axis Bank,Axis Bank,11273
101538858448134,The Summer News,The Summer News,1568
262572220917547,भाजपा राष्ट्रीय अनुसूचित जाति मोर्चा - BJP SC Morcha,Bharatiya Janata Party,1305
109545244848137,Crafto,Kutumb App,1240
109937650579639,discovery+,discovery+,1151
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,1125
106192635071349,PLPB,PLPB,997
100756442463260,Devinder Jeet Singh Laddi Dhos,Devinder Jeet Singh Laddi Dhos,968
119731475279145,Dubai Future Foundation,These ads ran without a disclaimer,916
113484060843656,The Unmute,The Unmute,906
207343709721346,Harbhajan Singh ETO,Harbhajan Singh ETO,904
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,892
228661333934484,Bikram Singh Majithia,Shiromani Akali Dal,890
220763285057394,Upkar Singh Sandhu,Upkar Singh Sandhu,793
110676908438028,The Punjab First,The Narrative Builders,625
107878575961821,Sukhbir Singh Badal,Shiromani Akali Dal,540
108185348592423,Sadda Tarun Chugh,Sadda Tarun Chugh,401
363810233822217,Vikramjit Sahney,Gurdeep Singh,361
102562145167495,Bram Shanker Sharma - Jimpa,Bram Shanker Sharma - Jimpa,352
162311940465517,BJYM,Bharatiya Janata Party,337
132806813793938,Paramjit Singh Sarna,Paramjit Singh Sarna,327
1772185502999049,Tarunpreet Singh Sond,Tarunpreet Singh Sond,311
123405501008524,Mercedes-Benz India,Mercedes-Benz India,290
309684476297829,Sukhveer Brar ਸੁਖਵੀਰ ਬਰਾੜ,Sukhveer Brar ਸੁਖਵੀਰ ਬਰਾੜ,288
797927846899300,Flag Foundation of India,Flag Foundation of India,270
100764076326464,Sada Mann - ਸਾਡਾ ਮਾਨ,The Narrative Builders,250
100802322989349,Rangla Punjab - ਰੰਗਲਾ ਪੰਜਾਬ,The Narrative Builders,250
101854806119390,World Punjabi Digital,The Narrative Builders,249
103782051383159,School of Politics,School of Politics,221
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),209
