Page ID,Page name,Disclaimer,Amount spent (XCD)
482198868521917,Asot Michael,Asot A. Michael,200
111347180673351,Anthony Smith Jr.,Anthony Smith,≤100
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100
