Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,4848
105655721900130,Diputada Johana Obando,Juan Andres Vasquez Quiros,3232
102084562479533,Digital506,Digital506,2074
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,1616
102643532445938,Ada Acuña - Diputada,Jacqui Solano,854
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,539
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,539
1599595763404823,Danny Vargas Diputado,Danny Vargas Diputado,516
265843867173714,La Revista,La Revista,342
100912541413695,Más Impulso,These ads ran without a disclaimer,114
1854196034809154,El Oráculo de Costa Rica,These ads ran without a disclaimer,≤100
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
859053560892477,Ojo al Clima,These ads ran without a disclaimer,≤100
142062936237878,Goberna,These ads ran without a disclaimer,≤100
