Page ID,Page name,Disclaimer,Amount spent (AED)
2248485428700495,Global Leaders Awards,These ads ran without a disclaimer,≤100
104035911692079,Life Changing Opportunity,These ads ran without a disclaimer,≤100
102435675429137,Hikal agency,These ads ran without a disclaimer,≤100
2181830098768270,Saint-Gobain,These ads ran without a disclaimer,≤100
104156045880306,hasan_jumaa11,These ads ran without a disclaimer,≤100
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,≤100
109804718490788,ReBuild Ukraine,These ads ran without a disclaimer,≤100
110179401970527,News Now27,These ads ran without a disclaimer,≤100
