Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,927689
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,262542
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,206653
695605000462574,CNN Indonesia,CNN Indonesia,114826
106767125434048,Rumah GP Sumatra Barat,Ganjar Nusantara Indonesia,26805
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,22451
197545083607941,Harian Kompas,Harian Kompas,17784
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,15731
68793499001,UNICEF,UNICEF with Facebook Ad Credits,15731
106883058905796,Tanda Seru,Aditia Ramdani,14621
101428652793656,Readktif,Aditia Ramdani,10783
153022218082084,Kementerian PPN/Bappenas,Ra Vania Balqis,10251
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,9895
104622532469179,Populis,Aditia Ramdani,9820
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,9087
106559844743969,kumparanplus,PT. Dynamo Media Network,7646
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,6963
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,6510
102114435036822,Filosofi Jatim,Bayu Wicaksono,5458
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,4490
101338198587608,Indonesia Luar Biasa,Bayu Wicaksono,4473
101041975397915,Indonesia Satu,Bayu Wicaksono,4465
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,3724
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,3505
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,3093
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,3084
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,2967
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2953
104830667806476,Melihat Indonesia,Melihat Indonesia,2879
257708510916897,Dea Tunggaesti,Dea Tunggaesti,2823
103581752405141,Sobar Harahap,Juniar Dwi Harianto,2681
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",2403
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,2268
202555993805088,Caption,Ganjar Nusantara Indonesia,2267
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,2174
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,2052
113058461386521,Mercusuar Indonesia,Bayu Wicaksono,1982
105308715676825,Filosofi Indonesia,Bayu Wicaksono,1961
108938665190270,Sahabat Langit7.id,PT LANGIT TUJUH SEJAHTERA,1886
101338198587608,Indonesia Luar Biasa,Ganjar Nusantara Indonesia,1779
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,1772
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,1767
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,1709
104799384898162,Indonesia Berkabar,Bayu Wicaksono,1612
105195635486519,Klise Nusantara,Bayu Wicaksono,1524
107565455160464,Indonesia Opini,Bayu Wicaksono,1374
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,1340
173776079818775,Saiful Mujani,Saidiman,1310
108676115131939,Nusantara Cerdas,Bayu Wicaksono,1123
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,990
