Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,1084
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,1084
442223126603860,Upala Avanza,Upala Avanza,215
161538647202796,David Segura - Diputado,David Segura - Diputado,112
265843867173714,La Revista,La Revista,110
102084562479533,Digital506,Digital506,≤100
118459734573524,Coopemun R.L,These ads ran without a disclaimer,≤100
104888635972226,Raquel Marín Cerdas,Raquel Marín Cerdas,≤100
101793669214903,Lili Almeida,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Bojorges,≤100
100638533094811,Nick Hayes Music,These ads ran without a disclaimer,≤100
