Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,554
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,310
102643532445938,Ada Acuña - Diputada,Jacqui Solano,228
265843867173714,La Revista,La Revista,≤100
299756937371188,Cristian Valverde,Cristian Val,≤100
117476041631671,AmCham Costa Rica,AmCham Costa Rica,≤100
738777416145406,The Agam Agenda,These ads ran without a disclaimer,≤100
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,≤100
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,≤100
198398326957053,Shree Krishnayan Desi Gauraksha Avam Golokdham Sewa Samiti,These ads ran without a disclaimer,≤100
