Page ID,Page name,Disclaimer,Amount spent (VND)
121473045207787,Như Hoa,These ads ran without a disclaimer,47583
136777237006600,Dương Thuý,These ads ran without a disclaimer,30215
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,25645
100576458645665,Đất Nền Hậu Giang,These ads ran without a disclaimer,9582
111831663772285,BOMvn,BOMvn,6192
104640271243082,Bách Hóa Ăn Dặm,Bách Hóa Ăn Dặm,1694
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,1489
101865258169428,ĐEN Secondhand,ĐEN Secondhand,435
101702478905742,hkdisney_alltheway,These ads ran without a disclaimer,≤100
108251684871703,Lemon8,These ads ran without a disclaimer,≤100
