Page ID,Page name,Disclaimer,Amount spent (JMD)
108015265225728,mpact.global,These ads ran without a disclaimer,≤100
777412662279903,Tourism Enhancement Fund,These ads ran without a disclaimer,≤100
438385492866743,maconheiro.com.br,These ads ran without a disclaimer,≤100
