Page ID,Page name,Disclaimer,Amount spent (VEF)
564188034075673,Roberto Enriquez,an advertiser in Venezuela,2250000
11449543593,Carlos Ocariz,an advertiser in Venezuela,1155947
116093674518,César Pérez Vivas,an advertiser in Venezuela,490462
31121558686,BBVA Careers,These ads ran without a disclaimer,271438
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,≤100
342910153967,Upata al Día TV,an advertiser in Venezuela,≤100
101873452829340,estafasinmobiliarias,These ads ran without a disclaimer,≤100
239638081291884,Bodegas Contigo,These ads ran without a disclaimer,≤100
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100
108537340548276,"Haiku, Inc.",These ads ran without a disclaimer,≤100
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,≤100
