Page ID,Page name,Disclaimer,Amount spent (JMD)
94005676787,Hitachi Vantara,These ads ran without a disclaimer,≤100
114855035381209,Whatz Up New York,These ads ran without a disclaimer,≤100
106308164844758,Countless Stories,These ads ran without a disclaimer,≤100
