Page ID,Page name,Disclaimer,Amount spent (ISK)
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,917
573559522797177,Flokkur fólksins,Flokkur Fólksins,446
88342113892,Landvernd umhverfisverndarsamtök,Landvernd,347
737169626371453,Heimildin,Stundin,239
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,119
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,≤100
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
123618754345051,Umhverfisstofnun,Umhverfisstofnun,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
111830524657428,Flæði - Vatnsmeðferðir,These ads ran without a disclaimer,≤100
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100
146822255731958,Fast Travel Games,These ads ran without a disclaimer,≤100
