Page ID,Page name,Disclaimer,Amount spent (TRY)
510344522371733,Oy ve Ötesi,Oy ve Ötesi,320
321362181572355,Dr. Turan Şener,Dr. Turan Şener,245
107621395263001,Bilge Yılmaz,Bilge Yılmaz,≤100
183754020921,Saadet Partisi,Saadet Partisi,≤100
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),≤100
101495115896210,Abdullah Özdemir,Abdullah Özdemir,≤100
462963834529864,Levent Uysal,Levent Uysal,≤100
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,≤100
102191762736431,Murat Toycan Selçuk,Digivizyon Reklamcılık,≤100
112522241798358,Muhammed Fatih Dağlıoğlugil,Muhammed Fatih Dağlıoğlugil,≤100
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,≤100
851556338241562,Ayşen Kurt,Ayşen Kurt,≤100
101490908746353,Zafer Partisi,Zafer Partisi,≤100
101762502501680,Komşu Kızı,Komşu Kızı,≤100
212556146253726,Allah Yolunda,Allah Yolunda,≤100
106561381741274,Promosyon Kahve,GANİTTO GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,≤100
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,≤100
105376981385020,Referandom,Referandom,≤100
108107585034488,Bahadır Erdem,Bahadır Erdem,≤100
459314071262613,Zeynettin Aydın,Zeynettin Aydın,≤100
107924807410702,Samet Bağcı,Samet Bağcı,≤100
106176168944640,Dr. Durmuş Ali Arslan,Dr. Durmuş Ali Arslan,≤100
1597613193844586,Cumhurbaşkanı Kılıçdaroğlu,Cumhurbaşkanı Kılıçdaroğlu,≤100
162643753879231,Deniz Köken,Deniz Köken,≤100
103285814499773,Hikmet Yalım Halıcı,Hikmet Yalım Halıcı,≤100
102186155957191,Seçim Hattı,Seçim Hattı,≤100
106187277979172,Dijital Gaste,Veysel Karahan,≤100
1968422403371242,Mükerrem Tollu,Mukerrem Tollu,≤100
385046671921670,Taylan Yıldız,Webolizma,≤100
450603291709606,Dava Adamları,Burak Rahat,≤100
2256740437921271,Uzundere Belediye Başkanı Hilmi Aktoprak,Hilmi Aktoprak,≤100
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,≤100
1093516560666635,Asrın Adamları,Huseyin Rahat,≤100
107697891852648,Birsen Öztürk,Birsen Öztürk,≤100
760453814289193,Mehmet Ali Yılmaz,Mehmet Ali Yılmaz,≤100
1320256987987839,Kadın Birliği,Kadın Birliği,≤100
1620080691588973,Serkan SARI,Serkan Sarı,≤100
413113452433564,Cengiz Gökçel,Cengiz Gökçel,≤100
283657205667155,Mustafa Ali Fırtına,Mustafa Ali Firtina,≤100
108390012832175,Fatih Akkentli,Fatih Akkentli,≤100
121488054213877,Ahmet Çayırlı,Ahmet Cayirli,≤100
443339629168243,Uşak Şehir,Ibrahim Ethem Karahan,≤100
922594934433874,Kulis Özel,Burak Rahat,≤100
