Page ID,Page name,Disclaimer,Amount spent (JMD)
107390872334339,interrogating_leprechauns,These ads ran without a disclaimer,≤100
106371421638847,"Ministry of Infrastructure & Tourism, Anguilla",These ads ran without a disclaimer,≤100
804165119745401,NIDS Facts,These ads ran without a disclaimer,≤100
