Page ID,Page name,Disclaimer,Amount spent (SLL)
331095246920291,Sylvia Olayinka Blyden,Blyden Sylvia Olayinka,4100
589408861751444,UNEP International Environmental Technology Centre,These ads ran without a disclaimer,≤100
107190881914172,China Nonferrous Metal Mining,These ads ran without a disclaimer,≤100
