Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,764160
23383061178,Prabowo Subianto,indonesia Adil makmur,338801
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,55376
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,54275
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,47063
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,21735
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,16781
111864151754055,Esensi TV,Esensi Tv,15844
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,14616
1622028251423656,"Abdul Rahman Farisi,SE,MSE",These ads ran without a disclaimer,13283
790156511331117,Tempo CekFakta,TEMPO MEDIA GROUP,8968
1466049036757852,Agus Yudhoyono,DPP Partai Demokrat,7889
101838571565856,Warung Bu Ida Buyut,These ads ran without a disclaimer,7634
572779142753263,Freeport Indonesia,Freeport Indonesia,7200
197545083607941,Harian Kompas,Harian Kompas,6800
349963858704476,Komit Digital,Komit Digital,5308
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,4996
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,4790
101679818973699,Sahabat Ganjar Pranowo,Sahabat Ganjar Pranowo,3814
1547369918837496,Zulkifli Hasan,DPP PAN,3220
101061776109725,Jefri Haris Pratama,Jefri Haris Pratama,2847
114012201650176,Fakta Terselubung,Fakta Terselubung,2763
103518128052775,AMNM,These ads ran without a disclaimer,2719
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,2370
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,2255
101866128977837,Belajar Pemilu,Belajar Pemilu,1958
39253583478,PDI Perjuangan,PDI Perjuangan,1953
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1692
110865154735990,Koran Harian Tanah Air,Koran Harian Tanah Air,1404
103330282779367,Dua Digits Creative,Dua Digits Creative,1315
102273039070802,Info Terkini,Info Terkini,1135
108156498584853,Tetap Puan,Marabunta Family Cyber,1092
109455838815878,Moveprenuere,Moveprenuere,1063
104161768809633,Dompet Yatim Dan Dhuafa,Dompet Yatim Dan Dhuafa,1015
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,940
101203454841155,Kota Kite,Kota Kite,930
103147072786445,"Sahabat Dasril Affandi, SH,. MH","Sahabat Dasril Affandi, SH,. MH",805
109482038873245,Digital Marketing Politik ID,Konsultandm.com,803
756567881057213,Airlangga Hartarto,Airlangga Hartarto,772
101760624522103,DPP Banteng Muda Indonesia,DPP Banteng Muda Indonesia,710
110666655158744,Sahabat Caleg,Sahabat Caleg,579
108362951692969,Tax Academy ID,These ads ran without a disclaimer,543
102656349157647,Tugimanisme,Tugimanisme,521
104830667806476,Melihat Indonesia,Melihat Indonesia,516
107241861191421,Ilmu Tambang,Ilmu Tambang,509
116715223517954,YouSee Indonesia,YouSee Indonesia,430
112121101796090,Opini 2024,Opini 2024,426
110195418669687,Sahabat Yatim,Yayasan Sahabat Yatim Indonesia,401
103581752405141,Sobar Harahap,Sobar Harahap,369
197545083607941,Harian Kompas,These ads ran without a disclaimer,354
