Page ID,Page name,Disclaimer,Amount spent (NGN)
14312764639,Atiku Abubakar,The Atiku Campaign,774
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,461
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,461
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,203
102126542194217,Reps Aspirants Forum -RAF,Reps Aspirants Forum -RAF,199
103018869332378,BantuPage,Ikechukwu Orji,144
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,109
654180731859809,T-Police,T-Police,103
1598205703573433,Senator Uba Sani,Uba Sani Media,≤100
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,≤100
548855585503561,Panda-tut  Enterprises Limited,Panda-tut Enterprises Limited,≤100
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,≤100
110635338055920,Cedanac Resources,Cedanac Resources,≤100
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,≤100
376152472413239,Kwara State Government,Fafoluyi Olayinka Micheal,≤100
100202924924063,Page 36,Page 36,≤100
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,≤100
171885956874687,Because Of Our Tomorrow,BOOT Party,≤100
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,≤100
878141452335886,The Hope For Nigeria,Kerry Kenu,≤100
112015191108359,Inside Port Harcourt,Inside Port Harcourt,≤100
941085862654619,Raising Star Crew,Raising Star Crew,≤100
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,≤100
606800679765375,Voice2RepNg,Accountability Lab Nigeria,≤100
101020222725519,Dist. Senator Osita Izunaso,Comr Azubuike Ishi Nworji,≤100
119921809408007,Don King Media,Don King Media,≤100
149407458944751,The Elites,These ads ran without a disclaimer,≤100
477522008967542,Benneth Nwankwo 0fficial Page,Benneth Nwankwo 0fficial Page,≤100
101622722635138,Advocacy For Good Governance,Nnadi Sunny,≤100
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,≤100
126460284139483,Nigerianeye,NigerianEye,≤100
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,≤100
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,≤100
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,≤100
102835755970763,NN19,NN19,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,≤100
120346118099706,BrandPower,BrandPower,≤100
102305439431641,Andrew A D Wilson,These ads ran without a disclaimer,≤100
