Page ID,Page name,Disclaimer,Amount spent (ARS)
102858281496444,Argentinos hoy,Argentinos hoy,50094
129799846687423,Levantémonos,Levantemonos,29789
107252148848573,Eduardo Cáceres,Eduardo Cáceres,25736
112200072188893,Eduardo Cáceres,Eduardo Cáceres,23258
1836305199944010,SI SAN JUAN,Servicio informativo Gobierno de San Juan,20884
138406616275954,Marcelo Orrego,Producción y Trabajo,16801
1414772295433829,Carlos Munisaga,Somos Rawson,12532
862393870465260,Fabian Martin,Fabian Martin Intendente,11535
2098620480455130,Belén Barboza,Maria De Belen Barboza Grimalt,8888
1466924390221774,Lucio Gonzalez,Lucio Gonzalez,8430
100447288160336,Verónica Benedetto,Pedro Ernesto Calvo Ranea,8424
103371005775934,Carlos Lorenzo,Carlos Lorenzo,7842
114466054858948,Eduardo Cerimedo,Eduardo Cerimedo,7406
100238346340967,Informativo Global,Informativo Global,7397
114364621598017,Vamos San Juan,Vamos San Juan,7273
111424165032805,Fabiana Carrizo,Fabiana Carrizo,6640
1064807416890278,Emilio Baistrocchi,Emilio Baistrocchi,5892
1499357633665032,IVAN KADI,Ivan Eduardo Kadi Sarich,5542
100120102809604,Jose Antonio Bernal,Jose Antonio Bernal,5520
103774184778864,Alejandra Venerando,Alejandra Venerando,5386
1996821287271445,Marcelo Arancibia,Marcelo Arancibia,5384
109819601940472,Eduardo Camus,Eduardo Camus,5324
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,5222
605540860101596,Diario Criollo,Diario Criollo,4629
147542145441233,Rodolfo Colombo,Rodolfo Guillermo Colombo,4159
1112613548911943,Daniel Banega,Daniel Banega,4046
107756622140473,El Litoral Web,El Litoral Web,3752
103906831909733,Luciana Cuk,Acción San Juan,3734
110806461830762,El Sol Web,El Sol Web,3667
105207265845422,Sebastian Carbajal,Sebastián Carbajal,3632
279680135391700,Zona 22,Zona 22,3542
103041002026373,Raul Ibaceta,Rauljesus  Ibaceta,3361
755993527765325,Franco Aranda,Franco Aranda,3204
1173314802698852,Gabriel Castro,Gabriel Castro,3112
1551666778436314,Marcos Andino,Marcos Sebastian Andino,2998
1605180749766737,Sergio Miodowsky,Sergio David Miodowsky,2825
1497442173871476,Facundo Bustos,Facundo Agustin Bustos Bentancor,2707
101124492234921,Rodrigo Galván,Rodrigo Alberto Galvan Fernandez,2672
115260338164032,Jorge Barifusa,Jorge Barifusa,2567
604575512919532,Cristian  Andino,Cristian  Andino,2261
101084180600854,Juan Jose Orrego,Juan Jose Orrego,2071
1397668493777947,Dignidad Ciudadana,Dignidad Ciudadana,1966
100932749306130,Noticias Andinas,Noticias Andinas,1945
101734714847563,Emanuel Castro Perez,Erik Emanuel Castro,1785
113956666672324,Gerardo Torrent Cuart,Gerardo Torrent,1136
1759332011020864,Facundo Perrone Bode,Facundo Perrone Bode,1118
2327114977572273,Gustavo Fernández,Gustavo Emilio Fernandez,1116
100681731401241,Ramiro Fernandez Farran,Ramiro Fernandez Farran,998
591630090979869,Miguel Arancibia,Miguel Humberto Arancibia,975
